BarCode;MATERIAL
4600605023075;1281344
4627091660157;1241080
4607065371142;1258991
4602365000938;1040705
2371125000000;2013098
4018077773372;1267990
8714100706817;1266981
4860104908383;1266436
4015000949965;1201277
5903116719819;1287501
7800000125375;1257707
8591022298312;1213619
4620009358740;1268447
4015000536585;1150117
2490660000000;2012878
4607174434974;1282609
4607186390107;1273811
2100010936813;2010690
4603421352053;1165320
8591022238653;1221778
3800225901000;1278652
4600728002315;1111398
4891212300158;1276855
4602014007233;1187914
4600605021668;1239637
4030969801000;1143255
4680000170017;1055407
4607127005091;1251469
4606284010528;1230298
80052760;1031377
2100010964076;1233931
4670019580099;1259537
46193513;1280218
4607163570010;1189312
4607070523840;1186902
4895124471159;1277406
2365200000000;1230200
2491341000000;2013948
3035134123100;1076577
2100010935977;2010613
2355404000000;1117996
4607029482198;1228967
8300491283190;1091343
4606207169470;1286805
4601916005989;1262792
5413149433984;1078740
2100011041790;1285014
4860038077391;1253821
90407444;1181401
4607146494715;1117538
4606779609404;1168861
6900000084519;1288288
5701536802896;1191036
4607082482982;1256488
4605246005961;1020318
6418474125770;1032604
4606272038619;1272524
5907582900399;1141856
8308583553565;1132112
2367881000000;1250595
2100011040793;1283475
8000000425362;1283779
6969637210289;1278684
4605490000279;1094035
4600384007242;1284202
2100011032361;1274706
4607065378028;1277870
2306893000000;2003897
4600935020188;1267953
8410388006006;1255991
4607004650604;1046012
2000164233960;1272991
4607141580420;1262196
2491163000000;2013751
4602731001033;1187756
8000000415202;1199116
8412419990414;1158635
6901720500006;1267110
2359868000000;2008282
4605664003211;1238733
4600495531476;1206673
2307507000000;1057360
4620013800037;1063157
2301414000000;1013061
7311311011627;1283796
4607003360054;1188928
5410306869471;1022808
8714100707463;1254047
4600699506805;1265466
4600051008107;1259144
4740018135634;1045277
8719202378139;1286011
2000077143615;1276669
4650058305655;1283964
4810226003510;1151078
2100010788900;2008368
2365203000000;2010899
8711295306426;1286128
7322540796551;1265074
4601201018991;1201567
4600494600555;1266911
2009800136511;1287413
4627098470025;1260153
3600541135574;1197195
2306652000000;1043115
3193411860008;1211045
4607029482389;1258848
4630005745789;1269197
4810089322537;1278268
8591022371794;1260970
4606285006995;1233363
2369045000000;2012410
4034668149975;1279949
9772412361703;1257188
6974170360292;1275611
4607114690255;1163221
4680265023264;1270462
2358965000000;1152769
8591022152805;1240155
4680007215155;1272630
4640010205932;1258187
8711295646577;1285947
4606547000310;1142345
4607031792452;1225997
5900511172843;1285394
4607070492771;1287135
4680036911073;1283997
4600689601367;1005995
4605246003578;1001148
4600001959053;1266027
2369914000000;2012752
4902011851755;1213235
8436024290554;1058422
3024482150128;1013157
4690361056288;1277960
8300497241446;1278113
2302868000000;2000845
2358824000000;2007819
4605674000064;1000191
5907768064440;1121054
2100010936516;2010668
4670016475855;1287953
2372240000000;1280172
4602441015184;1281605
4024526637294;1178827
4680007210259;1282678
4600728002278;1117926
5900452000267;1006674
5904134204516;1284250
8009620821271;1203215
2100011042315;1285066
4650001780409;1265128
8300081551814;1251431
2100010936202;2010636
4005900431752;1286257
5900084067072;1102216
9771994171670;1132920
887961306255;1285313
2100011044357;1285816
4607005091321;1246907
4605490000675;1156977
3014260228866;1149532
4607067933911;1144136
8424536923992;1254736
2353697000000;1089441
3800211030509;1253439
4607078484099;1246426
8032621983617;1284103
4008576501613;1232367
8717644138359;1063529
2491349000000;2013965
5902162368712;1180254
4627124824532;1287820
2491405000000;2014053
2365123000000;2010829
8719202258639;1285967
4607004891779;1241312
7930061180317;1276421
3600523408917;1288681
2357134000000;1134336
46170583;1280154
4607072719050;1283315
4603014005878;1263632
4607087940326;1283517
4680007215001;1282921
4607025392743;1006630
4600728004807;1139614
2001815474442;1177203
2100010912015;2010253
4601823004716;1257832
2100010696243;1136552
2284948721182;1153346
4620006000024;1193661
8300491291683;1136438
4690509019663;1262839
5604742000851;1256448
8719202286403;1286081
8300491501300;1204969
8300081071336;1251251
4640021476031;1284985
4627101000799;1257417
6922848603387;1270055
4600001958896;1265975
2491414000000;2014062
7640150693894;1225760
8000020000280;1012566
7622210507259;1270805
4607068620728;1095947
4607002224142;1116957
9001414035351;1281653
4015000951944;1220121
4607014954174;1010742
8711295548062;1263278
4606272041169;1270571
7610563606958;1253201
4600104023125;1222302
4607124141310;1215745
4601372102499;1064719
2368276000000;2012147
4603040010327;1239368
4810226023747;1278266
3560239440000;1261643
4670016473509;1283857
4030969842676;1264811
4030969800713;1071853
9000100541732;1214956
8711700858342;1221056
4606088015132;1287041
4607131428305;1278772
2491288000000;2013902
4084500979406;1267537
2490690000000;2012928
2321911000000;2006737
4607011762987;1244078
7702018443154;1272638
8594053490441;1017203
2372925000000;1287679
8591022257852;1213612
5901815007763;1149944
5900034334186;1240759
2372429000000;1282141
4690590112410;1286917
2368459000000;1254094
8033100445206;1276241
4008429694608;1033313
9001414015988;1279609
2490877000000;2013234
5202795130183;1277127
2371830000000;2013342
4601727000524;1032113
4008033434362;1276989
9311832015003;1108483
4005900369109;1007575
4680003260630;1222670
4607177073125;1144050
5907521000098;1067727
5902425081075;1284835
4602445000018;1055864
4008576316378;1169322
4607108095790;1280384
2370080000000;1266743
4600493811013;1109128
2363166000000;1201583
2100011042353;1285070
4607175850766;1204088
9000100947138;1249829
2372972000000;1288036
4607106440295;1010409
4770075447845;1267717
4603209000800;1125924
4601916003046;1123536
4602038003594;1103957
5900783007430;1163533
2000000080017;1279512
4607174579262;1280364
4605922010661;1238936
3031449638872;1063115
4605209009234;1263753
4607081280619;1007507
3574661212555;1265629
3600541143814;1199067
4015000913294;1200314
4607175858830;1275581
4008576030564;1064899
6416597838461;1005488
8000000414939;1172543
4607053474107;1074133
887961384109;1285320
4005900369079;1201053
4018077722127;1047889
4013900964491;1285248
4605463002453;1069036
4607007334303;1180303
4750605301328;1287987
5901815014303;1149942
4601135475709;1288416
4005900223425;1266160
4072700001775;1008472
8004690158814;1262780
6009672290423;1250349
4690329002555;1194150
4005154011847;1035448
4670000381322;1241968
5903111819514;1277134
4605529000317;1263662
1977000334925;1247235
2363400000000;2009833
4607078483870;1245406
4680320002449;1279504
2491042000000;2013572
8711295489372;1271443
2100011032552;1274904
2371920000000;2013362
4607041135133;1261312
4670009104694;1287610
8501110080231;1009772
4607034939601;1249759
8593539140764;1262466
4005900016416;1007607
2372401000000;1281618
4810168041625;1276919
4601501023565;1243090
2368478000000;1254365
2305829000000;2004507
2305155000000;1042187
3907000038880;1270797
8690757002727;1270992
4607017372036;1028834
46172235;1275022
6260161527844;1273767
4068500832701;1212524
4012200384688;1165003
4012400526680;1286240
4600935000036;1034894
5900627028928;1117286
4607174434622;1282304
2322697000000;2006843
2369347000000;1261870
4607065195397;1279434
9000100961172;1255439
6965052350319;1285530
5900034227228;1240736
4603341000492;1283504
4013004101143;1026730
2352614000000;1036198
2491003000000;2013532
4607174434646;1282578
8591022307878;1278745
3031449510000;1024942
4607064221455;1257458
4607072901516;1196236
2361689000000;1180583
4607088420490;1177692
4600338006727;1265270
4600508719228;1280728
4770190077866;1229968
2321884000000;1103082
4604010005251;1268532
4680007203237;1282439
4607007720205;1270662
5905187113244;1277882
8032621988926;1218131
4607179350156;1258313
4891212802164;1276829
8591022263402;1196538
4640001730351;1250692
5903407215723;1288346
8711295537172;1271645
4601662003031;1250320
4620001312689;1013352
4015001006742;1251183
4811473038133;1194135
4607142232892;1229612
4601248015533;1177217
8690506160012;1031088
3110142707006;1253941
8596136100629;1275752
5902704999473;1059910
4620003544033;1270551
9002859088117;1284655
5908259893013;1052790
4600702050844;1000032
4005808320004;1119224
2367033000000;1245138
2490659000000;2012872
2367429000000;1246969
4015400317999;1000055
8300491283220;1091351
4601347008733;1249462
9323956003828;1212638
4009176235403;1288156
4690361041833;1263593
2363883000000;2009959
7930050370095;1276402
8591022382615;1277811
4600495518446;1282999
4670001288538;1280512
4605463000435;1164273
4607174437487;1282512
4607121293982;1275399
3245990995500;1000447
4770457191915;1048701
2372862000000;1286512
6966811310056;1285461
4607398300055;1286947
8001090016102;1271882
2363112000000;1200832
8719202294729;1286175
5010994649739;1285274
4607029482105;1229632
5033849005436;1279383
4606842000879;1173003
5905912653069;1251693
9785990553309;1237352
4030969850428;1239496
4606088017426;1287057
2355402000000;1117994
2100010972552;1237398
4690228032127;1284016
4602445000742;1143129
3838929568182;1238916
6002269000184;1288612
4601372101201;1124501
4607034472962;1270862
4015100185188;1004093
2364460000000;2010344
4602248009737;1273888
4607031478066;1287998
4606811000480;1258476
4640006120164;1285648
4607136397637;1255246
3083680002875;1034896
4008576317306;1171040
4602014002481;1109846
7622210694294;1275293
2490242000000;2001572
2100010590008;1112737
2100011028647;1270242
4607061250953;1148487
2100011042056;1285040
2365646000000;1233649
4601728013059;1242193
4810387000625;1157978
8422795001932;1266440
4600171107483;1266943
4607002408078;1273134
9772412864006;1055815
2353549000000;1088419
6900201600266;1273599
2365774000000;2011147
4607109470992;1128189
3600523193240;1274333
80761761;1286489
4607085440385;1062150
4603283013352;1286722
4602701303051;1280010
4620765160014;1216365
2372667000000;2013747
9000100839747;1242983
8591177079576;1279460
4601674033545;1259783
4631139925948;1284703
6905411858346;1249243
4605922012634;1250525
4607084497953;1279149
8003971171009;1267147
2302559000000;1110964
2354278000000;1090520
4607148390879;1162588
2307555000000;2004984
4895124469798;1164221
4601071026669;1192213
4600545640011;1064791
4603883236007;1282120
6947802335814;1282993
2372742000000;2013796
2100011010499;1252182
4770179119327;1264912
8591022319031;1228306
4606993127449;1177530
2100010963505;1233463
5904134111760;1284375
4630007835402;1271326
2100011002142;1247694
4620006002806;1275183
2100011036550;1280860
8427030004419;1185886
8805178111976;1270277
4612604500181;1109823
5000299298022;1179753
5020244037353;1286421
9603056001;1189822
4601780014162;1274513
4627117320058;1268634
4810226052143;1270084
4670005968832;1275342
4600702098204;1132544
4680002181233;1215340
8591022286616;1204312
3600541094253;1181965
5900657511308;1210783
6900547916472;1223630
887961372601;1285309
2124314962538;1239397
2366605000000;1242060
2304040000000;2001165
8719202214413;1286190
4690361040942;1272172
4770149206590;1192171
4034668249019;1279824
2100010936653;2010651
4600925005683;1276105
4607106442725;1157586
4810168029197;1276923
4820001313703;1004495
4690361056264;1277958
7804444000892;1073129
2100011042179;1285052
2490998000000;2013527
5010993370085;1285300
4670001490658;1184698
2372070000000;1110862
6900000085950;1288309
4600728002155;1117924
2307199000000;2004454
2100010964083;1233932
4627103783621;1268600
2210660168349;1253239
4602242002444;1256713
4607182347006;1230641
8300081553948;1244436
6927659394097;1286676
3965359333049;1275261
4607177240022;1270718
7322540796582;1276362
4610000623022;1146187
4607123901298;1283011
5908259897608;1165342
4891212130465;1273985
8002617966030;1265698
2371461000000;2013214
5000394052512;1078109
5900452000205;1006691
4607144731751;1038581
4607174439368;1282475
4680007205811;1282779
8410310612473;1264248
5000167094930;1098907
8591022366707;1257602
8591022321003;1228376
8591022333105;1240915
8714100711989;1277666
 ;2010682
4601512007424;1159985
4680007214554;1282655
4620009357941;1272049
2371988000000;1278027
5014201266771;1245754
6968061110356;1275598
4607001416265;1276482
4250287901194;1112598
7311310038809;1009951
4600104020339;1109239
4650001686787;1169411
4610009512815;1288180
4606272036141;1251138
4680007214424;1282356
4015001013757;1274626
4607070520818;1111803
4601216009854;1220728
2100011043251;1285158
4605305000067;1028109
4612744990026;1008294
3059943016576;1168781
5900536266671;1223148
8887856593489;1286652
4607180490063;1283722
8717644144626;1064676
9771680585002;1089341
4600702068740;1116673
2369075000000;2012487
8032621988179;1225705
4670016474032;1287958
4600721012731;1017825
9000100889254;1283369
4607174430396;1107562
8591022367551;1275688
8002006907194;1245653
6920354812989;1237940
2300958000000;1111304
2100000023059;1042080
4605627000882;1031779
2306452000000;2004483
2367984000000;1251044
2371313000000;1272764
4606419010492;1284028
4607163570256;1085492
8591022397633;1275696
4607109409909;1285827
4690228020643;1239640
4631136235682;1283100
2100011034785;1224106
2100010981332;1240295
7322540667271;1252713
4606284012782;1270194
8000500170779;1229518
8005415055067;1283524
3574660051834;1055585
4850010652968;1284027
4607062860045;1045874
8000570467403;1054597
4670001289054;1278729
4607140754082;1195579
5901549880472;1279212
2372176000000;2013448
8591022372739;1257572
4631136136972;1191509
4602248010498;1280029
4640006129792;1285651
2308070000000;2006528
2358049000000;1143956
4602441015221;1277198
2100011028203;1269848
2371610000000;1275281
8076800195057;1043836
5900437005157;1200775
4600657410922;1224262
2100011043497;1285182
4600697101941;1030785
4602666712806;1236666
4810226197486;1278133
4606284011594;1269238
2100011040274;1283248
4601201010865;1227490
5904458451351;1275166
4607021811958;1176192
4605035007145;1279345
3535926002007;1216631
4605922010395;1239347
2365098000000;2010824
3600521684085;1126596
4607132621873;1257986
4601085000266;1111043
4607115060033;1106432
4607033821990;1276744
2369432000000;1262585
8591022319376;1228282
4680020480431;1287508
7800039192997;1257684
2009800135439;1287306
3531380003178;1099907
